[
[,"bb","Address","Princ_L#","Principal File","Init_L#","Initial File","Disassembly", "unhalted_core_cycles", "uops_retired:stall_cycles", "instruction_retired", "uops_retired:any", "load_latency", "mem_uncore_retired:local_dram_and_remote_cache_hit", "mem_uncore_retired:remote_dram", "mem_load_retired:llc_unshared_hit", "dtlb_latency", "dtlb_load_misses:stlb_hit", "dtlb_load_misses:walk_completed", "dtlb_load_misses:walk_cycles", "mem_uncore_retired:other_llc_miss", "mem_uncore_retired:remote_hitm", "mem_uncore_retired:local_hitm", "mem_load_retired:other_core_l2_hit_hitm", "mem_load_retired:l2_hit", "mem_load_retired:hit_lfb", "mem_load_retired:l1d_hit", "load_hit_pre", "instruction_starvation", "l2_rqsts:ifetch_miss", "l2_rqsts:ifetch_hit", "itlb_latency", "itlb_misses:0x10", "itlb_misses:walk_completed", "itlb_misses:walk_cycles", "offcore_requests_outstanding:demand_read_code:c=1", "uops_issued:stall_cycles", "resource_stalls:any", "bandwidth_saturated", "offcore_requests_outstanding:any_read:c=6", "offcore_requests_outstanding:demand_rfo:c=4", "branch_misprediction", "br_misp_retired:all_branches", "baclear:clear", "Wrong_path_cycles", "uops_issued:any", "uops_retired:retire_slots", "uops_issued:any:c=1", "store_resources_saturated", "resource_stalls:store", "offcore_requests_outstanding:demand_rfo:c=1", "instruction_latency", "arith:cycles_div_busy", "arith:div", "exception_handling", "uops_decoded:ms_cycles_active", "port_saturation", "uops_executed:port0", "uops_executed:port1", "uops_executed:port2_core", "uops_executed:port3_core", "uops_executed:port4_core", "uops_executed:port5",],
[,5,"0xef3816",482,"line-map.c",,"","mov    0x10(%rax),%eax ",  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,],
[,5,"0xef3819",482,"line-map.c",,"","mov    -0x34(%rbp),%ecx ",  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,],
[,5,"0xef381c",482,"line-map.c",,"","add    %eax,%ecx ",  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,],
[,5,"0xef381e",482,"line-map.c",,"","mov    -0x28(%rbp),%rax ",  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,],
[,5,"0xef3822",482,"line-map.c",,"","mov    %ecx,%esi ",  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,],
[,5,"0xef3824",482,"line-map.c",,"","mov    %rax,%rdi ",  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,],
[,5,"0xef3827",482,"line-map.c",,"","callq  ef34ae  ",  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,],
[,6,"0xef382c",482,,,, " Basic Block 6 <0xef382f>", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,],
[,6,"0xef382c",482,"line-map.c",,"","mov    %eax,-0x1c(%rbp) ",  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,],
[,7,"0xef382f",486,,,, " Basic Block 7 <0xef384b><0xef3841>", 74, 32, 130, 143, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 10, 3, 11, 0, 0, 0, 0, 0, 54, 21, 0, 0, 0, 0, 0, 1, 0, 82, 115, 20, 0, 0, 2, 0, 0, 0, 0, 0, 0, 12, 11, 35, 17, 26, 11,],
[,7,"0xef382f",485,"line-map.c",,"","mov    -0x2c(%rbp),%eax ",  10, 5, 31, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7, 2, 0, 0, 0, 0, 0, 0, 0, 18, 19, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 6, 4, 6, 0,],
[,7,"0xef3832",485,"line-map.c",,"","add    %eax,-0x1c(%rbp) ",  2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1,],
[,7,"0xef3835",486,"line-map.c",,"","mov    -0x28(%rbp),%rax ",  36, 16, 71, 77, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 2, 4, 0, 0, 0, 0, 0, 24, 13, 0, 0, 0, 0, 0, 0, 0, 43, 72, 15, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 4, 20, 9, 13, 7,],
[,7,"0xef3839",486,"line-map.c",,"","mov    0x38(%rax),%eax ",  2, 0, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0,],
[,7,"0xef383c",486,"line-map.c",,"","cmp    -0x1c(%rbp),%eax ",  21, 9, 16, 28, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 18, 6, 0, 0, 0, 0, 0, 1, 0, 15, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 8, 1, 7, 2,],
[,7,"0xef383f",486,"line-map.c",,"","ja     ef384b  ",  3, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 1, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1,],
[,8,"0xef3841",487,,,, " Basic Block 8 <0xef384b>", 53, 21, 36, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8, 2, 8, 0, 0, 0, 0, 0, 33, 10, 0, 0, 0, 1, 0, 3, 0, 53, 71, 10, 0, 0, 0, 1, 1, 0, 1, 1, 0, 6, 6, 18, 6, 14, 13,],
[,8,"0xef3841",487,"line-map.c",,"","mov    -0x28(%rbp),%rax ",  50, 17, 30, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 2, 8, 0, 0, 0, 0, 0, 29, 10, 0, 0, 0, 1, 0, 3, 0, 48, 59, 7, 0, 0, 0, 1, 1, 0, 1, 1, 0, 5, 6, 16, 6, 12, 12,],
[,8,"0xef3845",487,"line-map.c",,"","mov    -0x1c(%rbp),%edx ",  1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,],
[,8,"0xef3848",487,"line-map.c",,"","mov    %edx,0x38(%rax) ",  2, 3, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 1,],
[,9,"0xef384b",488,,,, " Basic Block 9 <0xef384e>", 10, 4, 15, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 5, 0, 6, 0, 0, 0, 0, 0, 7, 2, 0, 0, 0, 0, 0, 1, 0, 1, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 3, 6, 5,],
[,9,"0xef384b",488,"line-map.c",,"","mov    -0x1c(%rbp),%eax ",  10, 4, 15, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 5, 0, 6, 0, 0, 0, 0, 0, 7, 2, 0, 0, 0, 0, 0, 1, 0, 1, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 3, 6, 5,],
[,10,"0xef384e",489,,,, " Basic Block 10 <0xdeadbeef001>", 23, 15, 29, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 4, 3, 4, 0, 0, 0, 0, 0, 17, 13, 0, 0, 0, 0, 0, 0, 0, 20, 25, 6, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 4, 13, 3, 10, 2,],
[,10,"0xef384e",489,"line-map.c",,"","add    $0x38,%rsp ",  4, 4, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 4, 1, 4, 0,],
[,10,"0xef3852",489,"line-map.c",,"","pop    %rbx ",  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,],
[,10,"0xef3853",489,"line-map.c",,"","leaveq  ",  5, 2, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0,],
[,10,"0xef3854",489,"line-map.c",,"","retq    ",  14, 9, 18, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 2, 3, 2, 0, 0, 0, 0, 0, 8, 10, 0, 0, 0, 0, 0, 0, 0, 10, 17, 6, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 7, 1, 4, 2,],
[,11,,,,,, "linemap_position_for_column", 284, 139, 434, 430, 8, 0, 0, 1, 5, 13, 0, 0, 0, 0, 0, 0, 2, 1, 165, 0, 55, 22, 47, 0, 0, 0, 0, 0, 195, 66, 0, 0, 0, 3, 0, 6, 0, 300, 340, 73, 3, 2, 4, 1, 1, 0, 2, 2, 0, 46, 49, 111, 66, 99, 55,],
]
